Date,County,Volume Sold (Liters)
2014-08-01,poweshiek,8567.780000000002
2014-08-01,ringgold,819.0
2014-08-01,sac,3607.809999999999
2014-08-01,scott,103499.86000000064
2014-08-01,shelby,4407.039999999998
2014-08-01,sioux,6853.509999999999
2014-08-01,story,55484.68999999993
2014-08-01,tama,3244.529999999999
2014-08-01,taylor,337.45
2014-08-01,union,4757.68
2014-08-01,van buren,1099.85
2014-08-01,wapello,14576.520000000013
2014-08-01,warren,11788.210000000001
2014-08-01,washington,7013.919999999997
2014-08-01,wayne,421.5
2014-08-01,webster,15258.590000000006
2014-08-01,winnebago,4008.64
2014-08-01,winneshiek,6477.75
2014-08-01,woodbury,50083.7999999999
2014-08-01,worth,1664.7999999999997
2014-08-01,wright,3372.9900000000002
2014-09-01,adair,2679.1199999999994
2014-09-01,adams,672.9700000000003
2014-09-01,allamakee,4381.21
2014-09-01,appanoose,4896.7
2014-09-01,audubon,882.64
2014-09-01,benton,5904.990000000001
2014-09-01,black hawk,89667.18000000042
2014-09-01,boone,9982.390000000001
2014-09-01,bremer,13090.710000000005
2014-09-01,buchanan,9298.75
2014-09-01,buena vista,9597.660000000005
2014-09-01,butler,2143.6799999999994
2014-09-01,calhoun,2335.669999999999
2014-09-01,carroll,15301.699999999986
2014-09-01,cass,5896.990000000001
2014-09-01,cedar,3016.8400000000006
2014-09-01,cerro gordo,29282.999999999956
2014-09-01,cherokee,4588.3
2014-09-01,chickasaw,2741.42
2014-09-01,clarke,2658.8
2014-09-01,clay,11185.77
2014-09-01,clayton,4688.370000000002
2014-09-01,clinton,18328.45999999999
2014-09-01,crawford,5367.069999999999
2014-09-01,dallas,28220.609999999975
2014-09-01,davis,601.5
2014-09-01,decatur,899.83
2014-09-01,delaware,5894.679999999999
2014-09-01,des moines,19191.30999999999
2014-09-01,dickinson,23196.49
2014-09-01,dubuque,48209.969999999994
2014-09-01,emmet,4885.429999999999
2014-09-01,fayette,7722.89
2014-09-01,floyd,8208.100000000002
2014-09-01,franklin,2852.67
2014-09-01,fremont,111.0
2014-09-01,greene,1900.31
2014-09-01,grundy,1867.9699999999998
2014-09-01,guthrie,1836.43
2014-09-01,hamilton,6412.5199999999995
2014-09-01,hancock,2085.1
2014-09-01,hardin,13364.57
2014-09-01,harrison,2834.3
2014-09-01,henry,5813.59
2014-09-01,howard,5070.249999999999
2014-09-01,humboldt,5719.589999999998
2014-09-01,ida,2627.9700000000003
2014-09-01,iowa,9199.149999999998
2014-09-01,jackson,6163.239999999999
2014-09-01,jasper,10612.250000000002
2014-09-01,jefferson,5308.739999999997
2014-09-01,johnson,95480.22000000007
2014-09-01,jones,7156.150000000002
2014-09-01,keokuk,1025.71
2014-09-01,kossuth,8874.070000000003
2014-09-01,lee,16594.669999999995
2014-09-01,linn,143683.34000000043
2014-09-01,louisa,1720.1799999999992
2014-09-01,lucas,3432.7799999999993
2014-09-01,lyon,4601.109999999999
2014-09-01,madison,4207.34
2014-09-01,mahaska,5865.95
2014-09-01,marion,13313.38000000001
2014-09-01,marshall,19233.76
2014-09-01,mills,3221.2499999999995
2014-09-01,mitchell,4045.3
2014-09-01,monona,2718.819999999997
2014-09-01,monroe,2431.5699999999993
2014-09-01,montgomery,5400.679999999999
2014-09-01,muscatine,16473.89000000001
2014-09-01,o'brien,9061.179999999998
2014-09-01,osceola,1572.8099999999997
2014-09-01,page,7524.170000000001
2014-09-01,palo alto,4886.199999999999
2014-09-01,plymouth,12828.490000000005
2014-09-01,pocahontas,2129.0499999999997
2014-09-01,polk,332498.7299999995
2014-09-01,pottawattamie,64654.15999999986
2014-09-01,poweshiek,9658.070000000002
2014-09-01,ringgold,1251.12
2014-09-01,sac,3001.7099999999996
2014-09-01,scott,103902.87000000072
2014-09-01,shelby,8948.130000000005
2014-09-01,sioux,11702.2
2014-09-01,story,52314.66999999999
2014-09-01,tama,4273.12
2014-09-01,taylor,953.3
2014-09-01,union,7001.049999999999
2014-09-01,van buren,1509.9999999999995
2014-09-01,wapello,15085.890000000027
2014-09-01,warren,14452.780000000006
2014-09-01,washington,8301.779999999999
2014-09-01,wayne,312.0
2014-09-01,webster,21363.68999999999
2014-09-01,winnebago,4426.58
2014-09-01,winneshiek,8621.400000000003
2014-09-01,woodbury,49776.21999999984
2014-09-01,worth,1383.5599999999995
2014-09-01,wright,4130.529999999999
2014-10-01,adair,2315.74
2014-10-01,adams,525.9200000000001
2014-10-01,allamakee,7309.330000000001
2014-10-01,appanoose,6181.76
2014-10-01,audubon,1490.51
2014-10-01,benton,5614.050000000001
2014-10-01,black hawk,105478.79000000098
2014-10-01,boone,16685.16000000001
2014-10-01,bremer,14506.930000000018
2014-10-01,buchanan,9101.020000000002
2014-10-01,buena vista,14105.130000000005
2014-10-01,butler,1917.1899999999998
2014-10-01,calhoun,2526.96
2014-10-01,carroll,17930.299999999977
2014-10-01,cass,6687.549999999999
2014-10-01,cedar,4496.909999999999
2014-10-01,cerro gordo,43368.92999999996
2014-10-01,cherokee,7363.410000000001
2014-10-01,chickasaw,2184.28
2014-10-01,clarke,6616.9
2014-10-01,clay,10436.320000000003
2014-10-01,clayton,4459.709999999999
2014-10-01,clinton,28115.920000000006
2014-10-01,crawford,16127.64
2014-10-01,dallas,41537.449999999975
2014-10-01,davis,704.0
2014-10-01,decatur,1427.1599999999999
2014-10-01,delaware,5249.5199999999995
2014-10-01,des moines,20456.929999999997
2014-10-01,dickinson,15936.220000000008
2014-10-01,dubuque,60206.14
2014-10-01,emmet,4626.17
2014-10-01,fayette,9977.810000000003
2014-10-01,floyd,6818.170000000001
2014-10-01,franklin,4306.0599999999995
2014-10-01,fremont,99.0
2014-10-01,greene,3739.53
2014-10-01,grundy,1709.3099999999997
2014-10-01,guthrie,1589.29
2014-10-01,hamilton,6663.479999999999
2014-10-01,hancock,2527.55
2014-10-01,hardin,11205.650000000005
2014-10-01,harrison,2466.0199999999995
2014-10-01,henry,7965.41
2014-10-01,howard,6389.599999999999
2014-10-01,humboldt,5897.589999999999
2014-10-01,ida,3221.0699999999997
2014-10-01,iowa,11196.770000000002
2014-10-01,jackson,6622.199999999997
2014-10-01,jasper,12022.099999999988
2014-10-01,jefferson,4355.819999999999
2014-10-01,johnson,115882.03999999994
2014-10-01,jones,6994.549999999999
2014-10-01,keokuk,1058.96
2014-10-01,kossuth,15424.629999999992
2014-10-01,lee,22080.11
2014-10-01,linn,156532.63000000073
2014-10-01,louisa,1232.0499999999997
2014-10-01,lucas,3737.6999999999994
2014-10-01,lyon,4389.289999999998
2014-10-01,madison,3838.3399999999992
2014-10-01,mahaska,9479.66
2014-10-01,marion,16762.04000000001
2014-10-01,marshall,18243.530000000006
2014-10-01,mills,2716.45
2014-10-01,mitchell,2319.9899999999993
2014-10-01,monona,3795.529999999999
2014-10-01,monroe,1994.34
2014-10-01,montgomery,4080.0299999999997
2014-10-01,muscatine,22934.96
2014-10-01,o'brien,9289.970000000007
2014-10-01,osceola,1052.0
2014-10-01,page,11405.939999999999
2014-10-01,palo alto,3213.8199999999997
2014-10-01,plymouth,9709.869999999999
2014-10-01,pocahontas,3177.1699999999987
2014-10-01,polk,377665.8299999964
2014-10-01,pottawattamie,59733.95999999993
2014-10-01,poweshiek,9048.56
2014-10-01,ringgold,1011.3
2014-10-01,sac,4047.289999999999
2014-10-01,scott,124607.26000000081
2014-10-01,shelby,7060.050000000001
2014-10-01,sioux,11256.529999999999
2014-10-01,story,70177.17000000001
2014-10-01,tama,3766.059999999999
2014-10-01,taylor,689.95
2014-10-01,union,5477.949999999999
2014-10-01,van buren,1083.6100000000001
2014-10-01,wapello,20045.579999999994
2014-10-01,warren,13751.560000000005
2014-10-01,washington,7587.509999999999
2014-10-01,wayne,263.25
2014-10-01,webster,20888.57999999999
2014-10-01,winnebago,5456.98
2014-10-01,winneshiek,10605.100000000002
2014-10-01,woodbury,60983.66999999993
2014-10-01,worth,2024.8899999999994
2014-10-01,wright,3624.79
2014-11-01,adair,2810.07
2014-11-01,adams,560.35
2014-11-01,allamakee,5082.87
2014-11-01,appanoose,4062.899999999999
2014-11-01,audubon,894.62
2014-11-01,benton,4555.33
2014-11-01,black hawk,80977.81000000054
2014-11-01,boone,10303.730000000001
2014-11-01,bremer,10250.240000000002
2014-11-01,buchanan,7006.99
2014-11-01,buena vista,10220.660000000007
2014-11-01,butler,1995.26
2014-11-01,calhoun,1649.9499999999998
2014-11-01,carroll,12127.009999999998
2014-11-01,cass,7396.870000000003
2014-11-01,cedar,2876.4300000000003
2014-11-01,cerro gordo,28936.39999999997
2014-11-01,cherokee,3610.3099999999995
2014-11-01,chickasaw,2895.8499999999995
2014-11-01,clarke,3604.6499999999996
2014-11-01,clay,10183.530000000004
2014-11-01,clayton,3563.27
2014-11-01,clinton,17337.449999999997
2014-11-01,crawford,5986.750000000002
2014-11-01,dallas,31274.66999999997
2014-11-01,davis,883.25
2014-11-01,decatur,1158.17
2014-11-01,delaware,4021.4899999999993
2014-11-01,des moines,17703.340000000004
2014-11-01,dickinson,13645.61000000001
2014-11-01,dubuque,40236.27999999999
2014-11-01,emmet,4102.54
2014-11-01,fayette,6449.389999999999
2014-11-01,floyd,5951.99
2014-11-01,franklin,3213.92
2014-11-01,fremont,162.1
2014-11-01,greene,1566.27
2014-11-01,grundy,1709.5099999999998
2014-11-01,guthrie,1473.8600000000001
2014-11-01,hamilton,4914.519999999999
2014-11-01,hancock,2168.0
2014-11-01,hardin,9645.41
2014-11-01,harrison,3492.0799999999995
2014-11-01,henry,5281.38
2014-11-01,howard,3810.2999999999997
2014-11-01,humboldt,3322.6199999999985
2014-11-01,ida,2677.26
2014-11-01,iowa,9948.940000000002
2014-11-01,jackson,7665.339999999999
2014-11-01,jasper,9897.970000000001
2014-11-01,jefferson,3356.8399999999983
2014-11-01,johnson,85066.07000000015
2014-11-01,jones,5746.0999999999985
2014-11-01,keokuk,959.8199999999999
2014-11-01,kossuth,9988.130000000003
2014-11-01,lee,16737.270000000008
2014-11-01,linn,120918.57000000028
2014-11-01,louisa,1468.3999999999996
2014-11-01,lucas,2099.1
2014-11-01,lyon,4089.1099999999988
2014-11-01,madison,4229.369999999999
2014-11-01,mahaska,5257.950000000002
2014-11-01,marion,9996.680000000002
2014-11-01,marshall,12604.710000000006
2014-11-01,mills,2358.4
2014-11-01,mitchell,2256.8100000000013
2014-11-01,monona,3152.149999999998
2014-11-01,monroe,1425.4599999999996
2014-11-01,montgomery,3574.529999999999
2014-11-01,muscatine,14343.839999999998
2014-11-01,o'brien,8080.170000000001
2014-11-01,osceola,1745.2500000000002
2014-11-01,page,5607.920000000002
2014-11-01,palo alto,3348.1199999999994
2014-11-01,plymouth,9281.800000000005
2014-11-01,pocahontas,1991.1799999999998
2014-11-01,polk,268816.3400000006
2014-11-01,pottawattamie,46045.73999999996
2014-11-01,poweshiek,7210.130000000001
2014-11-01,ringgold,705.0
2014-11-01,sac,3290.600000000001
2014-11-01,scott,96602.90000000042
2014-11-01,shelby,3968.1699999999987
2014-11-01,sioux,7629.3099999999995
2014-11-01,story,43881.10999999997
2014-11-01,tama,3345.4799999999996
2014-11-01,taylor,605.02
2014-11-01,union,6061.429999999999
2014-11-01,van buren,786.6999999999999
2014-11-01,wapello,13076.610000000022
2014-11-01,warren,14423.939999999997
2014-11-01,washington,7475.019999999999
2014-11-01,wayne,647.25
2014-11-01,webster,15021.710000000005
2014-11-01,winnebago,4061.1499999999996
2014-11-01,winneshiek,7147.89
2014-11-01,woodbury,48215.149999999914
2014-11-01,worth,1427.7099999999996
2014-11-01,wright,3517.2499999999995
2014-12-01,adair,3605.5299999999993
2014-12-01,adams,888.5800000000002
2014-12-01,allamakee,6320.67
2014-12-01,appanoose,6466.17
2014-12-01,audubon,1861.05
2014-12-01,benton,5848.68
2014-12-01,black hawk,120070.86000000128
2014-12-01,boone,13309.590000000004
2014-12-01,bremer,14744.510000000006
2014-12-01,buchanan,11943.950000000008
2014-12-01,buena vista,12596.930000000006
2014-12-01,butler,2522.8099999999995
2014-12-01,calhoun,2921.0499999999984
2014-12-01,carroll,21500.539999999986
2014-12-01,cass,10613.079999999998
2014-12-01,cedar,4170.119999999998
2014-12-01,cerro gordo,47280.900000000045
2014-12-01,cherokee,4819.509999999999
2014-12-01,chickasaw,4148.45
2014-12-01,clarke,4400.05
2014-12-01,clay,12474.160000000003
2014-12-01,clayton,5216.04
2014-12-01,clinton,27366.28999999999
2014-12-01,crawford,6798.300000000001
2014-12-01,dallas,27767.409999999993
2014-12-01,davis,940.0
2014-12-01,decatur,1234.32
2014-12-01,delaware,8704.03
2014-12-01,des moines,31686.529999999955
2014-12-01,dickinson,19977.590000000007
2014-12-01,dubuque,65899.09999999995
2014-12-01,emmet,4644.150000000001
2014-12-01,fayette,9626.760000000002
2014-12-01,floyd,9008.290000000005
2014-12-01,franklin,4058.1300000000006
2014-12-01,fremont,103.5
2014-12-01,greene,2575.2099999999996
2014-12-01,grundy,2761.6599999999994
2014-12-01,guthrie,2289.8999999999996
2014-12-01,hamilton,6922.1799999999985
2014-12-01,hancock,2154.15
2014-12-01,hardin,16564.490000000005
2014-12-01,harrison,3269.6200000000003
2014-12-01,henry,10205.760000000007
2014-12-01,howard,8486.15
2014-12-01,humboldt,5239.499999999998
2014-12-01,ida,2947.0799999999986
2014-12-01,iowa,11786.829999999998
2014-12-01,jackson,10461.77000000001
2014-12-01,jasper,14880.580000000009
2014-12-01,jefferson,6963.580000000003
2014-12-01,johnson,99529.79000000002
2014-12-01,jones,9608.28
2014-12-01,keokuk,1521.48
2014-12-01,kossuth,14804.600000000002
2014-12-01,lee,30309.390000000032
2014-12-01,linn,183806.8100000005
2014-12-01,louisa,1749.5799999999995
2014-12-01,lucas,3578.599999999999
2014-12-01,lyon,5789.159999999997
2014-12-01,madison,6456.6
2014-12-01,mahaska,7600.310000000001
2014-12-01,marion,12353.940000000013
2014-12-01,marshall,20863.90000000001
2014-12-01,mills,3380.5499999999993
2014-12-01,mitchell,4223.910000000001
2014-12-01,monona,3755.829999999998
2014-12-01,monroe,3079.9699999999993
2014-12-01,montgomery,5025.840000000002
2014-12-01,muscatine,23418.870000000017
2014-12-01,o'brien,11243.620000000012
2014-12-01,osceola,2090.1499999999996
2014-12-01,page,8160.850000000004
2014-12-01,palo alto,4485.13
2014-12-01,plymouth,11882.690000000008
2014-12-01,pocahontas,3197.2999999999993
2014-12-01,polk,416390.5799999945
2014-12-01,pottawattamie,69490.91999999984
2014-12-01,poweshiek,10487.650000000001
2014-12-01,ringgold,1160.77
2014-12-01,sac,4021.3199999999993
2014-12-01,scott,144316.57000000085
2014-12-01,shelby,4187.359999999999
2014-12-01,sioux,10363.460000000001
2014-12-01,story,57928.85000000008
2014-12-01,tama,5801.760000000001
2014-12-01,taylor,671.77
2014-12-01,union,7949.279999999999
2014-12-01,van buren,1266.1399999999999
2014-12-01,wapello,20097.950000000015
2014-12-01,warren,16959.789999999994
2014-12-01,washington,11213.470000000005
2014-12-01,wayne,1003.9000000000001
2014-12-01,webster,22776.95999999998
2014-12-01,winnebago,5426.529999999999
2014-12-01,winneshiek,11097.890000000003
2014-12-01,woodbury,73236.69999999998
2014-12-01,worth,2141.4199999999983
2014-12-01,wright,4840.73
2015-01-01,adair,2550.2599999999993
2015-01-01,adams,391.58000000000004
2015-01-01,allamakee,3793.119999999999
2015-01-01,appanoose,4799.500000000001
2015-01-01,audubon,865.88
2015-01-01,benton,3505.8100000000004
2015-01-01,black hawk,72912.68000000033
2015-01-01,boone,7857.380000000003
2015-01-01,bremer,9478.840000000002
2015-01-01,buchanan,6909.450000000002
2015-01-01,buena vista,8112.42
2015-01-01,butler,2125.3699999999994
2015-01-01,calhoun,2167.4199999999996
2015-01-01,carroll,12589.769999999986
2015-01-01,cass,5351.270000000002
2015-01-01,cedar,3103.5399999999986
2015-01-01,cerro gordo,33648.31999999999
2015-01-01,cherokee,3494.699999999999
2015-01-01,chickasaw,2563.01
2015-01-01,clarke,2482.02
2015-01-01,clay,9265.290000000005
2015-01-01,clayton,4193.29
2015-01-01,clinton,18245.650000000012
2015-01-01,crawford,5075.0300000000025
2015-01-01,dallas,14991.450000000012
2015-01-01,davis,529.5
2015-01-01,decatur,982.69
2015-01-01,delaware,4445.05
2015-01-01,des moines,18248.969999999983
2015-01-01,dickinson,18980.249999999996
2015-01-01,dubuque,39201.57000000001
2015-01-01,emmet,2422.27
2015-01-01,fayette,5847.45
2015-01-01,floyd,5267.73
2015-01-01,franklin,2931.0300000000007
2015-01-01,fremont,150.0
2015-01-01,greene,2116.76
2015-01-01,grundy,2222.1800000000003
2015-01-01,guthrie,1451.9
2015-01-01,hamilton,5340.870000000001
2015-01-01,hancock,2178.75
2015-01-01,hardin,10182.59
2015-01-01,harrison,2723.629999999994
2015-01-01,henry,5926.300000000001
2015-01-01,howard,3333.9000000000005
2015-01-01,humboldt,2835.2199999999993
2015-01-01,ida,2844.2099999999996
2015-01-01,iowa,8879.54
2015-01-01,jackson,7250.6900000000005
2015-01-01,jasper,10666.719999999992
2015-01-01,jefferson,4125.239999999999
2015-01-01,johnson,74150.98000000007
2015-01-01,jones,6194.130000000001
2015-01-01,keokuk,986.63
2015-01-01,kossuth,9318.79
2015-01-01,lee,19393.449999999993
2015-01-01,linn,113694.65000000036
2015-01-01,louisa,1579.7099999999991
2015-01-01,lucas,1818.8899999999999
2015-01-01,lyon,4225.939999999997
2015-01-01,madison,3539.729999999999
2015-01-01,mahaska,5454.530000000002
2015-01-01,marion,8713.430000000004
2015-01-01,marshall,16179.280000000017
2015-01-01,mills,2535.35
2015-01-01,mitchell,2343.3200000000006
2015-01-01,monona,3207.8199999999993
2015-01-01,monroe,1733.0799999999995
2015-01-01,montgomery,3144.379999999999
2015-01-01,muscatine,16879.10000000001
2015-01-01,o'brien,7364.289999999999
2015-01-01,osceola,1537.0800000000002
2015-01-01,page,6135.510000000003
2015-01-01,palo alto,4117.619999999999
2015-01-01,plymouth,8344.060000000001
2015-01-01,pocahontas,2106.0899999999997
2015-01-01,polk,265932.32000000094
2015-01-01,pottawattamie,50582.739999999954
2015-01-01,poweshiek,6188.18
2015-01-01,ringgold,630.75
2015-01-01,sac,3004.74
2015-01-01,scott,83725.5100000004
2015-01-01,shelby,2991.6699999999987
2015-01-01,sioux,7383.219999999999
2015-01-01,story,41035.169999999955
2015-01-01,tama,3468.48
2015-01-01,taylor,711.32
2015-01-01,union,5551.68
2015-01-01,van buren,917.1600000000001
2015-01-01,wapello,12547.95000000001
2015-01-01,warren,12559.470000000001
2015-01-01,washington,6192.729999999998
2015-01-01,wayne,752.5
2015-01-01,webster,18305.709999999995
2015-01-01,winnebago,4217.42
2015-01-01,winneshiek,6153.059999999999
2015-01-01,woodbury,45938.649999999914
2015-01-01,worth,1394.91
2015-01-01,wright,4119.07
2015-02-01,adair,2637.5199999999995
2015-02-01,adams,467.73
2015-02-01,allamakee,4557.13
2015-02-01,appanoose,3951.24
2015-02-01,audubon,1302.93
2015-02-01,benton,4922.530000000001
2015-02-01,black hawk,83768.32000000063
2015-02-01,boone,12693.220000000001
2015-02-01,bremer,10296.470000000007
2015-02-01,buchanan,7225.180000000001
2015-02-01,buena vista,12535.720000000014
2015-02-01,butler,2184.7899999999995
2015-02-01,calhoun,2120.549999999999
2015-02-01,carroll,12947.349999999995
2015-02-01,cass,7137.229999999998
2015-02-01,cedar,3852.7099999999996
2015-02-01,cerro gordo,32398.56999999995
2015-02-01,cherokee,4319.170000000001
2015-02-01,chickasaw,3160.95
2015-02-01,clarke,2894.1899999999996
2015-02-01,clay,10740.470000000005
2015-02-01,clayton,3565.0800000000004
2015-02-01,clinton,19374.439999999995
2015-02-01,crawford,9750.64
2015-02-01,dallas,17710.54000000001
2015-02-01,davis,619.5
2015-02-01,decatur,1041.1100000000001
2015-02-01,delaware,4418.75
2015-02-01,des moines,18286.679999999982
2015-02-01,dickinson,13043.750000000004
2015-02-01,dubuque,48438.49
2015-02-01,emmet,3538.6399999999994
2015-02-01,fayette,8136.289999999999
2015-02-01,floyd,8294.940000000002
2015-02-01,franklin,3180.0899999999992
2015-02-01,fremont,98.30000000000001
2015-02-01,greene,6526.599999999999
2015-02-01,grundy,1874.96
2015-02-01,guthrie,1558.07
2015-02-01,hamilton,4921.119999999999
2015-02-01,hancock,1815.6
2015-02-01,hardin,11693.94
2015-02-01,harrison,2580.47
2015-02-01,henry,7160.780000000001
2015-02-01,howard,6064.4
2015-02-01,humboldt,4393.549999999998
2015-02-01,ida,2621.7099999999996
2015-02-01,iowa,8094.829999999999
2015-02-01,jackson,7988.500000000002
2015-02-01,jasper,10134.290000000005
2015-02-01,jefferson,4151.5
2015-02-01,johnson,78429.42000000009
2015-02-01,jones,6138.02
2015-02-01,keokuk,1023.1700000000001
2015-02-01,kossuth,12294.770000000002
2015-02-01,lee,19062.17000000001
2015-02-01,linn,138058.56000000107
2015-02-01,louisa,1158.9699999999996
2015-02-01,lucas,1761.25
2015-02-01,lyon,4059.679999999998
2015-02-01,madison,4662.7300000000005
2015-02-01,mahaska,4686.17
2015-02-01,marion,10836.199999999999
2015-02-01,marshall,16390.140000000014
2015-02-01,mills,2338.3199999999997
2015-02-01,mitchell,3103.9800000000014
2015-02-01,monona,2497.759999999999
2015-02-01,monroe,1747.559999999999
2015-02-01,montgomery,3072.1800000000003
2015-02-01,muscatine,18325.500000000022
2015-02-01,o'brien,7282.020000000001
2015-02-01,osceola,1536.13
2015-02-01,page,5713.68
2015-02-01,palo alto,3799.279999999998
2015-02-01,plymouth,9402.329999999996
2015-02-01,pocahontas,2940.8899999999994
2015-02-01,polk,297373.2399999993
2015-02-01,pottawattamie,50319.8599999999
2015-02-01,poweshiek,7626.48
2015-02-01,ringgold,748.75
2015-02-01,sac,3223.65
2015-02-01,scott,104756.03000000051
2015-02-01,shelby,5519.849999999999
2015-02-01,sioux,8850.749999999998
2015-02-01,story,50111.53999999997
2015-02-01,tama,5026.100000000001
2015-02-01,taylor,677.65
2015-02-01,union,5989.37
2015-02-01,van buren,951.23
2015-02-01,wapello,15754.840000000013
2015-02-01,warren,14129.410000000002
2015-02-01,washington,7996.029999999998
2015-02-01,wayne,640.85
2015-02-01,webster,16952.39999999999
2015-02-01,winnebago,4360.329999999998
2015-02-01,winneshiek,7797.349999999999
2015-02-01,woodbury,51328.649999999965
2015-02-01,worth,1523.5299999999997
2015-02-01,wright,4190.5199999999995
2015-03-01,adair,3110.189999999999
2015-03-01,adams,680.4100000000002
2015-03-01,allamakee,4446.179999999999
2015-03-01,appanoose,3563.539999999999
2015-03-01,audubon,1129.75
2015-03-01,benton,5554.470000000001
2015-03-01,black hawk,85120.58000000045
2015-03-01,boone,8757.780000000002
2015-03-01,bremer,11738.749999999998
2015-03-01,buchanan,8246.430000000004
2015-03-01,buena vista,8330.330000000002
2015-03-01,butler,2015.9999999999998
2015-03-01,calhoun,1948.7399999999993
2015-03-01,carroll,10738.589999999998
2015-03-01,cass,6661.4500000000035
2015-03-01,cedar,2879.8999999999996
2015-03-01,cerro gordo,27605.009999999966
2015-03-01,cherokee,4936.68
2015-03-01,chickasaw,2670.35
2015-03-01,clarke,4484.65
2015-03-01,clay,10317.07
2015-03-01,clayton,4683.700000000001
2015-03-01,clinton,18237.109999999975
2015-03-01,crawford,5670.160000000001
2015-03-01,dallas,20670.629999999994
2015-03-01,davis,639.75
2015-03-01,decatur,586.34
2015-03-01,delaware,5054.639999999999
2015-03-01,des moines,23277.31999999999
2015-03-01,dickinson,18136.699999999993
2015-03-01,dubuque,55912.65999999996
2015-03-01,emmet,3780.44
2015-03-01,fayette,7184.070000000001
2015-03-01,floyd,7009.960000000003
2015-03-01,franklin,3368.269999999999
2015-03-01,fremont,121.5
2015-03-01,greene,1980.79
2015-03-01,grundy,2495.4699999999984
2015-03-01,guthrie,1904.7199999999998
2015-03-01,hamilton,5099.209999999998
2015-03-01,hancock,2123.9300000000003
2015-03-01,hardin,11482.29
2015-03-01,harrison,4194.089999999997
2015-03-01,henry,5982.9900000000025
2015-03-01,howard,4521.099999999999
2015-03-01,humboldt,4964.9299999999985
2015-03-01,ida,2251.7
2015-03-01,iowa,6318.520000000002
2015-03-01,jackson,8440.34
2015-03-01,jasper,10978.190000000002
2015-03-01,jefferson,6032.320000000001
2015-03-01,johnson,85203.56000000011
2015-03-01,jones,7754.490000000001
2015-03-01,keokuk,1110.81
2015-03-01,kossuth,9745.470000000001
2015-03-01,lee,24229.310000000005
2015-03-01,linn,160730.92000000027
2015-03-01,louisa,1497.849999999999
2015-03-01,lucas,1962.0499999999995
2015-03-01,lyon,5259.359999999999
2015-03-01,madison,9175.050000000008
2015-03-01,mahaska,6907.860000000003
2015-03-01,marion,9415.200000000008
2015-03-01,marshall,16603.54000000001
2015-03-01,mills,2923.92
2015-03-01,mitchell,3339.5700000000015
2015-03-01,monona,2527.6399999999994
2015-03-01,monroe,1502.2499999999993
2015-03-01,montgomery,4925.6900000000005
2015-03-01,muscatine,17658.55999999999
2015-03-01,o'brien,8222.169999999998
2015-03-01,osceola,2113.01
2015-03-01,page,8561.500000000004
2015-03-01,palo alto,4610.28
2015-03-01,plymouth,8504.379999999997
2015-03-01,pocahontas,2766.8899999999994
2015-03-01,polk,327104.9399999977
2015-03-01,pottawattamie,63608.01999999984
2015-03-01,poweshiek,6446.100000000001
2015-03-01,ringgold,853.35
2015-03-01,sac,3060.85
2015-03-01,scott,107056.84000000048
2015-03-01,shelby,4418.339999999997
2015-03-01,sioux,9261.18
2015-03-01,story,47221.36000000004
2015-03-01,tama,4173.38
2015-03-01,taylor,750.05
2015-03-01,union,6185.23
2015-03-01,van buren,1114.22
2015-03-01,wapello,12338.05000000003
2015-03-01,warren,15109.15000000001
2015-03-01,washington,7890.399999999999
2015-03-01,wayne,625.25
2015-03-01,webster,18657.839999999997
2015-03-01,winnebago,4290.02
2015-03-01,winneshiek,6933.58
2015-03-01,woodbury,50687.279999999875
2015-03-01,worth,1924.2199999999993
2015-03-01,wright,3998.27
2015-04-01,adair,2210.4699999999993
2015-04-01,adams,510.1100000000001
2015-04-01,allamakee,5609.5199999999995
2015-04-01,appanoose,5124.54
2015-04-01,audubon,975.4200000000001
2015-04-01,benton,3823.37
2015-04-01,black hawk,91664.74000000075
2015-04-01,boone,12123.060000000001
2015-04-01,bremer,11004.720000000001
2015-04-01,buchanan,7831.66
2015-04-01,buena vista,11370.980000000003
2015-04-01,butler,2025.48
2015-04-01,calhoun,2543.729999999999
2015-04-01,carroll,16114.999999999982
2015-04-01,cass,5998.55
2015-04-01,cedar,2991.0299999999997
2015-04-01,cerro gordo,39529.33999999997
2015-04-01,cherokee,4488.05
2015-04-01,chickasaw,2089.2
2015-04-01,clarke,4478.15
2015-04-01,clay,8726.230000000001
2015-04-01,clayton,3969.51
2015-04-01,clinton,23967.849999999977
2015-04-01,crawford,8106.370000000001
2015-04-01,dallas,26940.210000000006
2015-04-01,davis,673.25
2015-04-01,decatur,873.8100000000001
2015-04-01,delaware,4460.93
2015-04-01,des moines,17576.249999999993
2015-04-01,dickinson,17446.42
2015-04-01,dubuque,43711.08999999995
2015-04-01,emmet,3659.73
2015-04-01,fayette,8396.4
2015-04-01,floyd,7769.720000000002
2015-04-01,franklin,3374.9700000000003
2015-04-01,fremont,112.5
2015-04-01,greene,2852.0299999999993
2015-04-01,grundy,1602.6299999999999
2015-04-01,guthrie,1422.7499999999998
2015-04-01,hamilton,4567.219999999999
2015-04-01,hancock,2532.72
2015-04-01,hardin,9389.08
2015-04-01,harrison,2444.4999999999995
2015-04-01,henry,5819.98
2015-04-01,howard,3482.7999999999997
2015-04-01,humboldt,2802.85
2015-04-01,ida,2838.2200000000003
2015-04-01,iowa,7385.690000000001
2015-04-01,jackson,6856.959999999998
